-5.0,180060357.0,335.5873470684914,503.38102060273707
180060357.0,360120719.0,503.38102060273707,671.1746941369828
180060357.0,360120719.0,335.5873470684914,503.38102060273707
360120719.0,540181081.0,503.38102060273707,671.1746941369828
360120719.0,540181081.0,335.5873470684914,503.38102060273707
360120719.0,540181081.0,167.7936735342457,335.5873470684914
720241443.0,900301805.0,503.38102060273707,671.1746941369828
900301805.0,1080362167.0,503.38102060273707,671.1746941369828
900301805.0,1080362167.0,335.5873470684914,503.38102060273707
1080362167.0,1260422529.0,503.38102060273707,671.1746941369828
1080362167.0,1260422529.0,335.5873470684914,503.38102060273707
1260422529.0,1440482891.0,503.38102060273707,671.1746941369828
1260422529.0,1440482891.0,335.5873470684914,503.38102060273707
1440482891.0,1620543253.0,503.38102060273707,671.1746941369828
1440482891.0,1620543253.0,335.5873470684914,503.38102060273707
1620543253.0,1800603615.0,503.38102060273707,671.1746941369828
1620543253.0,1800603615.0,335.5873470684914,503.38102060273707
1620543253.0,1800603615.0,167.7936735342457,335.5873470684914
1800603615.0,1980663977.0,503.38102060273707,671.1746941369828
1800603615.0,1980663977.0,335.5873470684914,503.38102060273707
1980663977.0,2160724339.0,503.38102060273707,671.1746941369828
1980663977.0,2160724339.0,335.5873470684914,503.38102060273707
2160724339.0,2340784701.0,503.38102060273707,671.1746941369828
2160724339.0,2340784701.0,335.5873470684914,503.38102060273707
2340784701.0,2520845063.0,503.38102060273707,671.1746941369828
2340784701.0,2520845063.0,335.5873470684914,503.38102060273707
2520845063.0,2700905425.0,503.38102060273707,671.1746941369828
2520845063.0,2700905425.0,335.5873470684914,503.38102060273707
-5.0,90030176.0,587.2778573698599,671.1746941369828
-5.0,90030176.0,503.38102060273707,587.2778573698599
-5.0,90030176.0,419.48418383561426,503.3810206027371
-5.0,90030176.0,251.69051030136853,335.5873470684914
-5.0,90030176.0,167.7936735342457,251.69051030136853
90030176.0,180060357.0,587.2778573698599,671.1746941369828
90030176.0,180060357.0,503.38102060273707,587.2778573698599
90030176.0,180060357.0,419.48418383561426,503.3810206027371
90030176.0,180060357.0,251.69051030136853,335.5873470684914
180060357.0,270090538.0,419.48418383561426,503.3810206027371
180060357.0,270090538.0,251.69051030136853,335.5873470684914
270090538.0,360120719.0,419.48418383561426,503.3810206027371
360120719.0,450150900.0,419.48418383561426,503.3810206027371
360120719.0,450150900.0,83.89683676712285,167.7936735342457
450150900.0,540181081.0,419.48418383561426,503.3810206027371
540181081.0,630211262.0,587.2778573698599,671.1746941369828
540181081.0,630211262.0,503.38102060273707,587.2778573698599
540181081.0,630211262.0,419.48418383561426,503.3810206027371
540181081.0,630211262.0,335.5873470684914,419.48418383561426
540181081.0,630211262.0,251.69051030136853,335.5873470684914
540181081.0,630211262.0,167.7936735342457,251.69051030136853
630211262.0,720241443.0,419.48418383561426,503.3810206027371
720241443.0,810271624.0,419.48418383561426,503.3810206027371
720241443.0,810271624.0,335.5873470684914,419.48418383561426
720241443.0,810271624.0,251.69051030136853,335.5873470684914
720241443.0,810271624.0,167.7936735342457,251.69051030136853
810271624.0,900301805.0,419.48418383561426,503.3810206027371
900301805.0,990331986.0,419.48418383561426,503.3810206027371
900301805.0,990331986.0,251.69051030136853,335.5873470684914
900301805.0,990331986.0,167.7936735342457,251.69051030136853
990331986.0,1080362167.0,419.48418383561426,503.3810206027371
990331986.0,1080362167.0,251.69051030136853,335.5873470684914
1080362167.0,1170392348.0,419.48418383561426,503.3810206027371
1170392348.0,1260422529.0,419.48418383561426,503.3810206027371
1260422529.0,1350452710.0,419.48418383561426,503.3810206027371
1350452710.0,1440482891.0,419.48418383561426,503.3810206027371
1350452710.0,1440482891.0,251.69051030136853,335.5873470684914
1350452710.0,1440482891.0,167.7936735342457,251.69051030136853
1440482891.0,1530513072.0,419.48418383561426,503.3810206027371
1440482891.0,1530513072.0,251.69051030136853,335.5873470684914
1530513072.0,1620543253.0,419.48418383561426,503.3810206027371
1530513072.0,1620543253.0,251.69051030136853,335.5873470684914
1530513072.0,1620543253.0,167.7936735342457,251.69051030136853
1620543253.0,1710573434.0,419.48418383561426,503.3810206027371
1710573434.0,1800603615.0,419.48418383561426,503.3810206027371
1800603615.0,1890633796.0,419.48418383561426,503.3810206027371
1890633796.0,1980663977.0,419.48418383561426,503.3810206027371
1890633796.0,1980663977.0,251.69051030136853,335.5873470684914
1980663977.0,2070694158.0,419.48418383561426,503.3810206027371
2070694158.0,2160724339.0,419.48418383561426,503.3810206027371
2070694158.0,2160724339.0,251.69051030136853,335.5873470684914
2160724339.0,2250754520.0,419.48418383561426,503.3810206027371
2160724339.0,2250754520.0,251.69051030136853,335.5873470684914
2160724339.0,2250754520.0,167.7936735342457,251.69051030136853
2160724339.0,2250754520.0,83.89683676712285,167.7936735342457
2250754520.0,2340784701.0,419.48418383561426,503.3810206027371
2250754520.0,2340784701.0,251.69051030136853,335.5873470684914
2340784701.0,2430814882.0,419.48418383561426,503.3810206027371
2430814882.0,2520845063.0,419.48418383561426,503.3810206027371
2430814882.0,2520845063.0,251.69051030136853,335.5873470684914
2430814882.0,2520845063.0,167.7936735342457,251.69051030136853
2520845063.0,2610875244.0,419.48418383561426,503.3810206027371
2610875244.0,2700905425.0,419.48418383561426,503.3810206027371
2790935606.0,2880965787.0,587.2778573698599,671.1746941369828
2790935606.0,2880965787.0,503.38102060273707,587.2778573698599
2790935606.0,2880965787.0,419.48418383561426,503.3810206027371
2790935606.0,2880965787.0,335.5873470684914,419.48418383561426
2790935606.0,2880965787.0,251.69051030136853,335.5873470684914
2790935606.0,2880965787.0,167.7936735342457,251.69051030136853
2790935606.0,2880965787.0,83.89683676712285,167.7936735342457
-5.0,45015085.5,209.74209191780713,251.69051030136856
45015085.5,90030176.0,209.74209191780713,251.69051030136856
45015085.5,90030176.0,125.84525515068427,167.7936735342457
90030176.0,135045266.5,209.74209191780713,251.69051030136856
90030176.0,135045266.5,167.7936735342457,209.74209191780713
180060357.0,225075447.5,209.74209191780713,251.69051030136856
225075447.5,270090538.0,209.74209191780713,251.69051030136856
225075447.5,270090538.0,167.7936735342457,209.74209191780713
225075447.5,270090538.0,125.84525515068427,167.7936735342457
315105628.5,360120719.0,293.63892868492997,335.5873470684914
315105628.5,360120719.0,251.69051030136853,293.63892868492997
315105628.5,360120719.0,209.74209191780713,251.69051030136856
315105628.5,360120719.0,167.7936735342457,209.74209191780713
315105628.5,360120719.0,125.84525515068427,167.7936735342457
450150900.0,495165990.5,125.84525515068427,167.7936735342457
495165990.5,540181081.0,125.84525515068427,167.7936735342457
540181081.0,585196171.5,209.74209191780713,251.69051030136856
540181081.0,585196171.5,125.84525515068427,167.7936735342457
585196171.5,630211262.0,209.74209191780713,251.69051030136856
585196171.5,630211262.0,125.84525515068427,167.7936735342457
630211262.0,675226352.5,629.2262757534214,671.1746941369828
675226352.5,720241443.0,629.2262757534214,671.1746941369828
675226352.5,720241443.0,587.2778573698599,629.2262757534213
675226352.5,720241443.0,545.3294389862986,587.2778573698599
675226352.5,720241443.0,503.38102060273707,545.3294389862984
675226352.5,720241443.0,377.53576545205283,419.48418383561426
675226352.5,720241443.0,335.5873470684914,377.53576545205283
720241443.0,765256533.5,209.74209191780713,251.69051030136856
720241443.0,765256533.5,125.84525515068427,167.7936735342457
765256533.5,810271624.0,209.74209191780713,251.69051030136856
810271624.0,855286714.5,377.53576545205283,419.48418383561426
810271624.0,855286714.5,293.63892868492997,335.5873470684914
855286714.5,900301805.0,377.53576545205283,419.48418383561426
855286714.5,900301805.0,335.5873470684914,377.53576545205283
855286714.5,900301805.0,293.63892868492997,335.5873470684914
855286714.5,900301805.0,251.69051030136853,293.63892868492997
855286714.5,900301805.0,209.74209191780713,251.69051030136856
855286714.5,900301805.0,167.7936735342457,209.74209191780713
855286714.5,900301805.0,125.84525515068427,167.7936735342457
855286714.5,900301805.0,83.89683676712285,125.84525515068427
855286714.5,900301805.0,41.948418383561425,83.89683676712285
900301805.0,945316895.5,209.74209191780713,251.69051030136856
900301805.0,945316895.5,125.84525515068427,167.7936735342457
945316895.5,990331986.0,209.74209191780713,251.69051030136856
945316895.5,990331986.0,125.84525515068427,167.7936735342457
990331986.0,1035347076.5,209.74209191780713,251.69051030136856
990331986.0,1035347076.5,167.7936735342457,209.74209191780713
1035347076.5,1080362167.0,209.74209191780713,251.69051030136856
1080362167.0,1125377257.5,251.69051030136853,293.63892868492997
1125377257.5,1170392348.0,293.63892868492997,335.5873470684914
1125377257.5,1170392348.0,251.69051030136853,293.63892868492997
1125377257.5,1170392348.0,209.74209191780713,251.69051030136856
1170392348.0,1215407438.5,293.63892868492997,335.5873470684914
1215407438.5,1260422529.0,293.63892868492997,335.5873470684914
1260422529.0,1305437619.5,293.63892868492997,335.5873470684914
1260422529.0,1305437619.5,251.69051030136853,293.63892868492997
1260422529.0,1305437619.5,209.74209191780713,251.69051030136856
1305437619.5,1350452710.0,293.63892868492997,335.5873470684914
1350452710.0,1395467800.5,209.74209191780713,251.69051030136856
1395467800.5,1440482891.0,209.74209191780713,251.69051030136856
1395467800.5,1440482891.0,125.84525515068427,167.7936735342457
1440482891.0,1485497981.5,209.74209191780713,251.69051030136856
1485497981.5,1530513072.0,209.74209191780713,251.69051030136856
1485497981.5,1530513072.0,167.7936735342457,209.74209191780713
1530513072.0,1575528162.5,209.74209191780713,251.69051030136856
1530513072.0,1575528162.5,125.84525515068427,167.7936735342457
1530513072.0,1575528162.5,83.89683676712285,125.84525515068427
1575528162.5,1620543253.0,209.74209191780713,251.69051030136856
1665558343.5,1710573434.0,125.84525515068427,167.7936735342457
1710573434.0,1755588524.5,125.84525515068427,167.7936735342457
1710573434.0,1755588524.5,83.89683676712285,125.84525515068427
1755588524.5,1800603615.0,125.84525515068427,167.7936735342457
1800603615.0,1845618705.5,293.63892868492997,335.5873470684914
1800603615.0,1845618705.5,251.69051030136853,293.63892868492997
1800603615.0,1845618705.5,209.74209191780713,251.69051030136856
1800603615.0,1845618705.5,167.7936735342457,209.74209191780713
1890633796.0,1935648886.5,209.74209191780713,251.69051030136856
1890633796.0,1935648886.5,167.7936735342457,209.74209191780713
1890633796.0,1935648886.5,125.84525515068427,167.7936735342457
1935648886.5,1980663977.0,209.74209191780713,251.69051030136856
2025679067.5,2070694158.0,293.63892868492997,335.5873470684914
2025679067.5,2070694158.0,251.69051030136853,293.63892868492997
2025679067.5,2070694158.0,209.74209191780713,251.69051030136856
2070694158.0,2115709248.5,209.74209191780713,251.69051030136856
2070694158.0,2115709248.5,167.7936735342457,209.74209191780713
2070694158.0,2115709248.5,125.84525515068427,167.7936735342457
2070694158.0,2115709248.5,83.89683676712285,125.84525515068427
2160724339.0,2205739429.5,209.74209191780713,251.69051030136856
2205739429.5,2250754520.0,209.74209191780713,251.69051030136856
2250754520.0,2295769610.5,209.74209191780713,251.69051030136856
2295769610.5,2340784701.0,209.74209191780713,251.69051030136856
2295769610.5,2340784701.0,167.7936735342457,209.74209191780713
2295769610.5,2340784701.0,125.84525515068427,167.7936735342457
2295769610.5,2340784701.0,83.89683676712285,125.84525515068427
2340784701.0,2385799791.5,293.63892868492997,335.5873470684914
2340784701.0,2385799791.5,251.69051030136853,293.63892868492997
2340784701.0,2385799791.5,209.74209191780713,251.69051030136856
2340784701.0,2385799791.5,167.7936735342457,209.74209191780713
2385799791.5,2430814882.0,293.63892868492997,335.5873470684914
2430814882.0,2475829972.5,209.74209191780713,251.69051030136856
2430814882.0,2475829972.5,125.84525515068427,167.7936735342457
2430814882.0,2475829972.5,83.89683676712285,125.84525515068427
2475829972.5,2520845063.0,209.74209191780713,251.69051030136856
2475829972.5,2520845063.0,125.84525515068427,167.7936735342457
2520845063.0,2565860153.5,293.63892868492997,335.5873470684914
2520845063.0,2565860153.5,251.69051030136853,293.63892868492997
2610875244.0,2655890334.5,293.63892868492997,335.5873470684914
2610875244.0,2655890334.5,251.69051030136853,293.63892868492997
2610875244.0,2655890334.5,209.74209191780713,251.69051030136856
2610875244.0,2655890334.5,167.7936735342457,209.74209191780713
2610875244.0,2655890334.5,125.84525515068427,167.7936735342457
2655890334.5,2700905425.0,293.63892868492997,335.5873470684914
2655890334.5,2700905425.0,209.74209191780713,251.69051030136856
2700905425.0,2745920515.5,629.2262757534214,671.1746941369828
2700905425.0,2745920515.5,587.2778573698599,629.2262757534213
2700905425.0,2745920515.5,545.3294389862986,587.2778573698599
2700905425.0,2745920515.5,503.38102060273707,545.3294389862984
2700905425.0,2745920515.5,461.4326022191757,503.3810206027371
2700905425.0,2745920515.5,419.48418383561426,461.4326022191757
2700905425.0,2745920515.5,377.53576545205283,419.48418383561426
2700905425.0,2745920515.5,335.5873470684914,377.53576545205283
2700905425.0,2745920515.5,293.63892868492997,335.5873470684914
2700905425.0,2745920515.5,251.69051030136853,293.63892868492997
2745920515.5,2790935606.0,587.2778573698599,629.2262757534213
2745920515.5,2790935606.0,545.3294389862986,587.2778573698599
2745920515.5,2790935606.0,419.48418383561426,461.4326022191757
2790935606.0,2835950696.5,209.74209191780713,251.69051030136856
2835950696.5,2880965787.0,209.74209191780713,251.69051030136856
